"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000110328",0,2.50875274224295,0.949,0.12,0,"Neurons","GALNT18"
"ENSG00000176884",0,2.50069653035281,0.92,0.065,0,"Neurons","GRIN1"
"ENSG00000165868",0,2.50044744081378,0.804,0.152,0,"Neurons","HSPA12A"
"ENSG00000172572",0,2.50022632130587,0.801,0.116,0,"Neurons","PDE3A"
"ENSG00000169862",0,2.49955200067929,0.998,0.69,0,"Neurons","CTNND2"
"ENSG00000172348",0,2.49449680156462,0.931,0.385,0,"Neurons","RCAN2"
"ENSG00000078725",0,2.4842695629895,0.883,0.167,0,"Neurons","BRINP1"
"ENSG00000153904",0,2.48360533171716,0.9,0.145,0,"Neurons","DDAH1"
"ENSG00000214595",0,2.48017491299878,0.789,0.125,0,"Neurons","EML6"
"ENSG00000081026",0,2.47875207938495,0.929,0.152,0,"Neurons","MAGI3"
"ENSG00000104381",0,2.47713259636581,0.961,0.394,0,"Neurons","GDAP1"
"ENSG00000182263",0,2.47677636176108,0.951,0.358,0,"Neurons","FIGN"
"ENSG00000136750",0,2.47643361300668,0.589,0.042,0,"Neurons","GAD2"
"ENSG00000151746",0,2.47495185421366,0.958,0.335,0,"Neurons","BICD1"
"ENSG00000225689",0,2.47411667386608,0.836,0.102,0,"Neurons",""
"ENSG00000070159",0,2.47113911055765,0.436,0.037,0,"Neurons","PTPN3"
"ENSG00000242593",0,2.46156518012444,0.926,0.278,0,"Neurons",""
"ENSG00000183098",0,2.46155782134612,0.771,0.175,0,"Neurons","GPC6"
"ENSG00000134532",0,2.46135451758864,0.962,0.335,0,"Neurons","SOX5"
"ENSG00000169760",0,2.45246769440831,0.995,0.648,0,"Neurons","NLGN1"
"ENSG00000106976",0,2.45072832545557,0.925,0.1,0,"Neurons","DNM1"
"ENSG00000149970",0,2.45031328330759,0.93,0.131,0,"Neurons","CNKSR2"
"ENSG00000151490",0,2.4466449269349,0.796,0.061,0,"Neurons","PTPRO"
"ENSG00000228222",0,2.44551212857259,0.757,0.132,0,"Neurons",""
"ENSG00000101746",0,2.44333797974279,0.941,0.139,0,"Neurons","NOL4"
"ENSG00000283674",0,2.44289351526733,0.8,0.224,0,"Neurons",""
"ENSG00000155897",0,2.44068284925442,0.936,0.18,0,"Neurons","ADCY8"
"ENSG00000174437",0,2.43961993401863,0.938,0.334,0,"Neurons","ATP2A2"
"ENSG00000235244",0,2.43679984518524,0.982,0.394,0,"Neurons","DANT2"
"ENSG00000133026",0,2.43558166137307,0.911,0.122,0,"Neurons","MYH10"
"ENSG00000171735",0,2.4273758064656,0.989,0.545,0,"Neurons","CAMTA1"
"ENSG00000153317",0,2.42428969052521,0.887,0.494,0,"Neurons","ASAP1"
"ENSG00000152128",0,2.42275676135346,0.486,0.103,0,"Neurons","TMEM163"
"ENSG00000118276",0,2.4199004939923,0.879,0.07,0,"Neurons","B4GALT6"
"ENSG00000017260",0,2.41824360346069,0.949,0.37,0,"Neurons","ATP2C1"
"ENSG00000104059",0,2.41750669611339,0.634,0.046,0,"Neurons","ENTREP2"
"ENSG00000171988",0,2.41579437590857,0.993,0.737,0,"Neurons","JMJD1C"
"ENSG00000128683",0,2.41572285362446,0.591,0.082,0,"Neurons","GAD1"
"ENSG00000206159",0,2.41411189459312,0.863,0.036,0,"Neurons","GYG2P1"
"ENSG00000131018",0,2.41279917369026,0.956,0.388,0,"Neurons","SYNE1"
"ENSG00000185305",0,2.41246295823965,0.926,0.282,0,"Neurons","ARL15"
"ENSG00000114374",0,2.40991889496056,0.967,0.315,0,"Neurons","USP9Y"
"ENSG00000239268",0,2.40929606417787,0.907,0.375,0,"Neurons","LINC03051"
"ENSG00000130643",0,2.40768029828464,0.895,0.228,0,"Neurons","CALY"
"ENSG00000164588",0,2.40399385548688,0.718,0.032,0,"Neurons","HCN1"
"ENSG00000128656",0,2.40306577304849,0.867,0.235,0,"Neurons","CHN1"
"ENSG00000152377",0,2.40192521241317,0.978,0.668,0,"Neurons","SPOCK1"
"ENSG00000131507",0,2.39955181938981,0.958,0.401,0,"Neurons","NDFIP1"
"ENSG00000163046",0,2.39945273539968,0.834,0.039,0,"Neurons","ANKRD30BL"
"ENSG00000248049",0,2.39936183795156,0.924,0.289,0,"Neurons","UBA6-DT"
"ENSG00000233452",0,2.39863467988476,0.837,0.062,0,"Neurons","STXBP5-AS1"
"ENSG00000186479",0,2.39328983833116,0.913,0.053,0,"Neurons","RGS7BP"
"ENSG00000107864",0,2.39096069594723,0.972,0.34,0,"Neurons","CPEB3"
"ENSG00000176225",0,2.38834123294013,0.709,0.291,0,"Neurons","RTTN"
"ENSG00000182674",0,2.38534817246954,0.435,0.018,0,"Neurons","KCNB2"
"ENSG00000185842",0,2.38529345804272,0.85,0.045,0,"Neurons","DNAH14"
"ENSG00000187391",0,2.38360173061619,0.999,0.889,0,"Neurons","MAGI2"
"ENSG00000244694",0,2.38328869782677,0.826,0.04,0,"Neurons","PTCHD4"
"ENSG00000151320",0,2.38325789270712,0.997,0.724,0,"Neurons","AKAP6"
"ENSG00000087460",0,2.37921723579644,0.966,0.521,0,"Neurons","GNAS"
"ENSG00000198838",0,2.37755686811781,0.923,0.183,0,"Neurons","RYR3"
"ENSG00000258947",0,2.37487853042659,0.776,0.147,0,"Neurons","TUBB3"
"ENSG00000118922",0,2.37237061965339,0.95,0.248,0,"Neurons","KLF12"
"ENSG00000075945",0,2.36659714492976,0.956,0.256,0,"Neurons","KIFAP3"
"ENSG00000146416",0,2.36590166269674,0.969,0.38,0,"Neurons","AIG1"
"ENSG00000138078",0,2.36392032333089,0.951,0.316,0,"Neurons","PREPL"
"ENSG00000160460",0,2.36260437290385,0.916,0.097,0,"Neurons","SPTBN4"
"ENSG00000148488",0,2.35788536693471,0.427,0.026,0,"Neurons","ST8SIA6"
"ENSG00000173482",0,2.3539315203214,0.815,0.264,0,"Neurons","PTPRM"
"ENSG00000171435",0,2.35312299018921,0.938,0.06,0,"Neurons","KSR2"
"ENSG00000182670",0,2.34885646377655,0.977,0.515,0,"Neurons","TTC3"
"ENSG00000066933",0,2.34764136945605,0.963,0.376,0,"Neurons","MYO9A"
"ENSG00000204217",0,2.34667738218345,0.949,0.267,0,"Neurons","BMPR2"
"ENSG00000171843",0,2.34617744700199,0.974,0.401,0,"Neurons","MLLT3"
"ENSG00000115840",0,2.34343027899416,0.942,0.235,0,"Neurons","SLC25A12"
"ENSG00000152402",0,2.34340155231528,0.876,0.118,0,"Neurons","GUCY1A2"
"ENSG00000105409",0,2.33770650225006,0.886,0.122,0,"Neurons","ATP1A3"
"ENSG00000152954",0,2.33750170569891,0.9,0.063,0,"Neurons","NRSN1"
"ENSG00000242759",0,2.33712685893914,0.968,0.436,0,"Neurons","LINC00882"
"ENSG00000151883",0,2.33605073850562,0.923,0.157,0,"Neurons","PARP8"
"ENSG00000163491",0,2.3304524061048,0.901,0.046,0,"Neurons","NEK10"
"ENSG00000153253",0,2.3286847782242,0.908,0.091,0,"Neurons","SCN3A"
"ENSG00000148935",0,2.32674652726397,0.824,0.169,0,"Neurons","GAS2"
"ENSG00000117114",0,2.3232977875707,0.799,0.027,0,"Neurons","ADGRL2"
"ENSG00000112038",0,2.32249962445403,0.633,0.041,0,"Neurons","OPRM1"
"ENSG00000133318",0,2.32005509597218,0.966,0.507,0,"Neurons","RTN3"
"ENSG00000146938",0,2.31755987124803,0.9,0.218,0,"Neurons","NLGN4X"
"ENSG00000103657",0,2.31565401113702,0.969,0.45,0,"Neurons","HERC1"
"ENSG00000186566",0,2.3088183936886,0.972,0.479,0,"Neurons","GPATCH8"
"ENSG00000107105",0,2.30775008464433,0.707,0.026,0,"Neurons","ELAVL2"
"ENSG00000100077",0,2.30643952365504,0.889,0.193,0,"Neurons","GRK3"
"ENSG00000112530",0,2.30631797857735,0.899,0.148,0,"Neurons","PACRG"
"ENSG00000005810",0,2.30111709140146,0.983,0.535,0,"Neurons","MYCBP2"
"ENSG00000185883",0,2.2994465649697,0.91,0.362,0,"Neurons","ATP6V0C"
"ENSG00000163377",0,2.29898975732256,0.484,0.118,0,"Neurons","TAFA4"
"ENSG00000107745",0,2.2988980607701,0.949,0.285,0,"Neurons","MICU1"
"ENSG00000170485",0,2.29851513392061,0.898,0.103,0,"Neurons","NPAS2"
"ENSG00000132849",0,2.29778857745443,0.92,0.116,0,"Neurons","PATJ"
"ENSG00000176728",0,2.29749580598304,0.95,0.324,0,"Neurons","TTTY14"
"ENSG00000197694",0,2.29718202181161,0.924,0.201,0,"Neurons","SPTAN1"
"ENSG00000154096",0,2.29690166597425,0.863,0.136,0,"Neurons","THY1"
"ENSG00000172461",0,2.2951281988235,0.973,0.522,0,"Neurons","FUT9"
"ENSG00000165238",0,2.29318707955222,0.897,0.101,0,"Neurons","WNK2"
"ENSG00000102763",0,2.29212773105462,0.91,0.364,0,"Neurons","VWA8"
"ENSG00000187957",0,2.29101488529622,0.968,0.496,0,"Neurons","DNER"
"ENSG00000003147",0,2.28799264006931,0.885,0.056,0,"Neurons","ICA1"
"ENSG00000118473",0,2.28254056790893,0.985,0.499,0,"Neurons","SGIP1"
"ENSG00000010404",0,2.28053345945999,0.891,0.208,0,"Neurons","IDS"
"ENSG00000132694",0,2.28039153892916,0.935,0.207,0,"Neurons","ARHGEF11"
"ENSG00000198929",0,2.28001517425337,0.915,0.175,0,"Neurons","NOS1AP"
"ENSG00000058404",0,2.27681324225594,0.875,0.099,0,"Neurons","CAMK2B"
"ENSG00000170091",0,2.27662305014385,0.906,0.109,0,"Neurons","NSG2"
"ENSG00000186260",0,2.27531937147687,0.931,0.158,0,"Neurons","MRTFB"
"ENSG00000108018",0,2.27302931546805,0.734,0.096,0,"Neurons","SORCS1"
"ENSG00000089169",0,2.27145284852936,0.463,0.049,0,"Neurons","RPH3A"
"ENSG00000253230",0,2.27086423488002,0.921,0.053,0,"Neurons","MIR124-1HG"
"ENSG00000139116",0,2.26869461571117,0.951,0.351,0,"Neurons","KIF21A"
"ENSG00000186952",0,2.26786455637561,0.906,0.215,0,"Neurons","TMEM232"
"ENSG00000126777",0,2.26730093356946,0.963,0.522,0,"Neurons","KTN1"
"ENSG00000110841",0,2.26630712117378,0.464,0.322,0,"Neurons","PPFIBP1"
"ENSG00000154265",0,2.26565044257245,0.905,0.224,0,"Neurons","ABCA5"
"ENSG00000153233",0,2.26548958184175,0.874,0.019,0,"Neurons","PTPRR"
"ENSG00000166833",0,2.26088236585915,0.987,0.465,0,"Neurons","NAV2"
"ENSG00000150556",0,2.25988583230935,0.862,0.024,0,"Neurons","LYPD6B"
"ENSG00000116141",0,2.25882162420496,0.917,0.178,0,"Neurons","MARK1"
"ENSG00000100503",0,2.25801333885953,0.871,0.297,0,"Neurons","NIN"
"ENSG00000198108",0,2.25638793976129,0.733,0.113,0,"Neurons","CHSY3"
"ENSG00000144357",0,2.25463762814088,0.98,0.53,0,"Neurons","UBR3"
"ENSG00000187231",0,2.25370440131712,0.899,0.422,0,"Neurons","SESTD1"
"ENSG00000157542",0,2.25245071763159,0.904,0.054,0,"Neurons","KCNJ6"
"ENSG00000121440",0,2.25222963182325,0.751,0.17,0,"Neurons","PDZRN3"
"ENSG00000075151",0,2.25162235430641,0.99,0.7,0,"Neurons","EIF4G3"
"ENSG00000211459",0,2.25073487303981,0.703,0.441,0,"Neurons","MT-RNR1"
"ENSG00000157064",0,2.24924283597717,0.857,0.052,0,"Neurons","NMNAT2"
"ENSG00000251003",0,2.23881839715318,0.602,0.154,0,"Neurons","ZFPM2-AS1"
"ENSG00000165185",0,2.23313099540125,0.955,0.396,0,"Neurons","KIAA1958"
"ENSG00000143469",0,2.22939917111821,0.946,0.175,0,"Neurons","SYT14"
"ENSG00000277586",0,2.22643602951854,0.61,0.156,0,"Neurons","NEFL"
"ENSG00000204406",0,2.22411868260959,0.991,0.646,0,"Neurons","MBD5"
"ENSG00000189212",0,2.22246991416121,0.896,0.03,0,"Neurons","DPY19L2P1"
"ENSG00000055163",0,2.22159728661932,0.879,0.214,0,"Neurons","CYFIP2"
"ENSG00000111371",0,2.21685704467196,0.909,0.185,0,"Neurons","SLC38A1"
"ENSG00000131016",0,2.21492666922769,0.863,0.084,0,"Neurons","AKAP12"
"ENSG00000143502",0,2.21261563581067,0.852,0.067,0,"Neurons","SUSD4"
"ENSG00000139973",0,2.21021366103666,0.9,0.093,0,"Neurons","SYT16"
"ENSG00000171132",0,2.20813553232895,0.942,0.32,0,"Neurons","PRKCE"
"ENSG00000022355",0,2.20732734186029,0.747,0.051,0,"Neurons","GABRA1"
"ENSG00000197969",0,2.20614789193862,0.915,0.137,0,"Neurons","VPS13A"
"ENSG00000178234",0,2.20600981070154,0.913,0.172,0,"Neurons","GALNT11"
"ENSG00000150672",0,2.20539172301524,1,0.884,0,"Neurons","DLG2"
"ENSG00000254349",0,2.20442202666219,0.779,0.082,0,"Neurons","MIR2052HG"
"ENSG00000138698",0,2.20352439222667,0.962,0.501,0,"Neurons","RAP1GDS1"
"ENSG00000096384",0,2.20281972505236,0.911,0.454,0,"Neurons","HSP90AB1"
"ENSG00000084676",0,2.19823982882176,0.989,0.646,0,"Neurons","NCOA1"
"ENSG00000041515",0,2.19720456393358,0.677,0.062,0,"Neurons","MYO16"
"ENSG00000152495",0,2.19608318034532,0.866,0.108,0,"Neurons","CAMK4"
"ENSG00000185070",0,2.19411303641723,0.936,0.19,0,"Neurons","FLRT2"
"ENSG00000227028",0,2.19301331418564,0.849,0.074,0,"Neurons","SLC8A1-AS1"
"ENSG00000196405",0,2.19253832463974,0.933,0.27,0,"Neurons","EVL"
"ENSG00000235437",0,2.19215835800076,0.956,0.302,0,"Neurons","LINC01278"
"ENSG00000260658",0,2.19140664808313,0.269,0.012,0,"Neurons",""
"ENSG00000198947",0,2.19089323200675,0.817,0.539,0,"Neurons","DMD"
"ENSG00000160014",0,2.18932458914815,0.838,0.173,0,"Neurons","CALM3"
"ENSG00000109670",0,2.18894844699525,0.935,0.266,0,"Neurons","FBXW7"
"ENSG00000023171",0,2.1882923986642,0.902,0.156,0,"Neurons","GRAMD1B"
"ENSG00000117020",0,2.18801152541915,0.991,0.707,0,"Neurons","AKT3"
"ENSG00000133302",0,2.18797406704262,0.809,0.098,0,"Neurons","SLF1"
"ENSG00000156273",0,2.1876923617301,0.791,0.233,0,"Neurons","BACH1"
"ENSG00000196284",0,2.18739827417073,0.96,0.418,0,"Neurons","SUPT3H"
"ENSG00000105696",0,2.18647284901097,0.866,0.132,0,"Neurons","TMEM59L"
"ENSG00000137267",0,2.18645501502279,0.785,0.198,0,"Neurons","TUBB2A"
"ENSG00000156395",0,2.18644475522022,0.428,0.076,0,"Neurons","SORCS3"
"ENSG00000120549",0,2.1858139359528,0.593,0.116,0,"Neurons","KIAA1217"
"ENSG00000066651",0,2.18572182471995,0.93,0.275,0,"Neurons","TRMT11"
"ENSG00000157404",0,2.18472574928694,0.567,0.068,0,"Neurons","KIT"
"ENSG00000198797",0,2.18465390596663,0.701,0.136,0,"Neurons","BRINP2"
"ENSG00000178662",0,2.18393086261405,0.933,0.277,0,"Neurons","CSRNP3"
"ENSG00000221866",0,2.1833880091885,0.731,0.056,0,"Neurons","PLXNA4"
"ENSG00000134318",0,2.18320680527606,0.902,0.257,0,"Neurons","ROCK2"
"ENSG00000104722",0,2.18245878341966,0.52,0.14,0,"Neurons","NEFM"
"ENSG00000080845",0,2.17709591575186,0.881,0.104,0,"Neurons","DLGAP4"
"ENSG00000147642",0,2.17679694382914,0.894,0.085,0,"Neurons","SYBU"
"ENSG00000184903",0,2.17047920723527,0.97,0.503,0,"Neurons","IMMP2L"
"ENSG00000236107",0,2.17039878034839,0.801,0.118,0,"Neurons","SCN1A-AS1"
"ENSG00000214216",0,2.16474248983785,0.553,0.052,0,"Neurons","IQCJ"
"ENSG00000103034",0,2.15908872554285,0.842,0.119,0,"Neurons","NDRG4"
"ENSG00000264538",0,2.15636792895869,0.966,0.427,0,"Neurons","SUZ12P1"
"ENSG00000136854",0,2.15497300021047,0.875,0.129,0,"Neurons","STXBP1"
"ENSG00000150347",0,2.15390130972112,0.866,0.322,0,"Neurons","ARID5B"
"ENSG00000166501",0,2.15103875452387,0.914,0.223,0,"Neurons","PRKCB"
"ENSG00000259234",0,2.15028334291091,0.829,0.015,0,"Neurons","ANKRD34C-AS1"
"ENSG00000234352",0,2.14853638464215,0.739,0.015,0,"Neurons",""
"ENSG00000125675",0,2.14359562751715,0.899,0.171,0,"Neurons","GRIA3"
"ENSG00000164326",0,2.14127485303986,0.278,0.083,0,"Neurons","CARTPT"
"ENSG00000198586",0,2.14044060859277,0.873,0.255,0,"Neurons","TLK1"
"ENSG00000156298",0,2.13934950273077,0.892,0.216,0,"Neurons","TSPAN7"
"ENSG00000124831",0,2.13926201199797,0.9,0.147,0,"Neurons","LRRFIP1"
"ENSG00000119698",0,2.1375059489794,0.852,0.062,0,"Neurons","PPP4R4"
"ENSG00000166147",0,2.13674037533969,0.853,0.348,0,"Neurons","FBN1"
"ENSG00000073969",0,2.13404856275509,0.897,0.152,0,"Neurons","NSF"
"ENSG00000158458",0,2.13235712359935,0.913,0.166,0,"Neurons","NRG2"
"ENSG00000156110",0,2.12843776674809,0.959,0.4,0,"Neurons","ADK"
"ENSG00000111052",0,2.12617311995873,0.825,0.06,0,"Neurons","LIN7A"
"ENSG00000132466",0,2.12385598337492,0.976,0.565,0,"Neurons","ANKRD17"
"ENSG00000227398",0,2.12287114768336,0.9,0.162,0,"Neurons","KIF9-AS1"
"ENSG00000105426",0,2.1188775973588,0.941,0.315,0,"Neurons","PTPRS"
"ENSG00000134121",0,2.11841579003492,0.852,0.222,0,"Neurons","CHL1"
"ENSG00000226149",0,2.11584426908676,0.432,0.035,0,"Neurons",""
"ENSG00000125851",0,2.11446136989713,0.651,0.038,0,"Neurons","PCSK2"
"ENSG00000179912",0,2.11254741680935,0.952,0.434,0,"Neurons","R3HDM2"
"ENSG00000127124",0,2.11115982971389,0.947,0.322,0,"Neurons","HIVEP3"
"ENSG00000134115",0,2.10975993736086,0.737,0.047,0,"Neurons","CNTN6"
"ENSG00000155511",0,2.10892794264615,0.763,0.041,0,"Neurons","GRIA1"
"ENSG00000135250",0,2.10657277846524,0.982,0.643,0,"Neurons","SRPK2"
"ENSG00000162437",0,2.10371709716914,0.886,0.109,0,"Neurons","RAVER2"
"ENSG00000255693",0,2.10349929856002,0.671,0.021,0,"Neurons","LINC02389"
"ENSG00000258663",0,2.10198470952174,0.825,0.036,0,"Neurons",""
"ENSG00000151150",0,2.09792859855284,0.999,0.685,0,"Neurons","ANK3"
"ENSG00000091136",0,2.09732967210742,0.857,0.044,0,"Neurons","LAMB1"
"ENSG00000064999",0,2.0968682492856,0.808,0.28,0,"Neurons","ANKS1A"
"ENSG00000197872",0,2.09268169504013,0.889,0.15,0,"Neurons","CYRIA"
"ENSG00000072858",0,2.08940547804963,0.841,0.043,0,"Neurons","SIDT1"
"ENSG00000158258",0,2.08846968074036,0.574,0.061,0,"Neurons","CLSTN2"
"ENSG00000166913",0,2.08829591910744,0.858,0.285,0,"Neurons","YWHAB"
"ENSG00000136141",0,2.08829004311507,0.889,0.133,0,"Neurons","LRCH1"
"ENSG00000152061",0,2.08468701145302,0.978,0.59,0,"Neurons","RABGAP1L"
"ENSG00000260916",0,2.08384462307481,0.919,0.242,0,"Neurons","CCPG1"
"ENSG00000100354",0,2.07924190408828,0.989,0.674,0,"Neurons","TNRC6B"
"ENSG00000170381",0,2.07904542753913,0.802,0.116,0,"Neurons","SEMA3E"
"ENSG00000179796",0,2.07452668400816,0.781,0.049,0,"Neurons","LRRC3B"
"ENSG00000102804",0,2.0744791433118,0.946,0.352,0,"Neurons","TSC22D1"
"ENSG00000143324",0,2.07308468152912,0.894,0.23,0,"Neurons","XPR1"
"ENSG00000143195",0,2.07078546243757,0.618,0.08,0,"Neurons","ILDR2"
"ENSG00000120694",0,2.07047374235378,0.816,0.176,0,"Neurons","HSPH1"
"ENSG00000148053",0,2.06884968983674,0.911,0.42,0,"Neurons","NTRK2"
"ENSG00000075340",0,2.06827311569535,0.832,0.032,0,"Neurons","ADD2"
"ENSG00000106443",0,2.06754835268439,0.953,0.456,0,"Neurons","PHF14"
"ENSG00000198963",0,2.06214975326956,0.563,0.137,0,"Neurons","RORB"
"ENSG00000151376",0,2.06181432756227,0.885,0.081,0,"Neurons","ME3"
"ENSG00000080824",0,2.06017226978389,0.95,0.687,0,"Neurons","HSP90AA1"
"ENSG00000091039",0,2.05917921680475,0.93,0.292,0,"Neurons","OSBPL8"
"ENSG00000135127",0,2.05880623455173,0.784,0.029,0,"Neurons","BICDL1"
"ENSG00000164924",0,2.05788659521299,0.869,0.29,0,"Neurons","YWHAZ"
"ENSG00000256287",0,2.05733515624023,0.785,0.012,0,"Neurons","LINC02398"
"ENSG00000040731",0,2.05647777306492,0.685,0.16,0,"Neurons","CDH10"
"ENSG00000120251",0,2.05407780872265,0.975,0.421,0,"Neurons","GRIA2"
"ENSG00000253535",0,2.05314716362775,0.699,0.076,0,"Neurons","ADAM7-AS1"
"ENSG00000134909",0,2.04851029729697,0.954,0.351,0,"Neurons","ARHGAP32"
"ENSG00000111640",0,2.04750247933305,0.937,0.706,0,"Neurons","GAPDH"
"ENSG00000173064",0,2.04449699568146,0.941,0.339,0,"Neurons","HECTD4"
"ENSG00000116729",0,2.04352901695181,0.905,0.203,0,"Neurons","WLS"
"ENSG00000040341",0,2.0425617791925,0.932,0.37,0,"Neurons","STAU2"
"ENSG00000174938",0,2.04118609759174,0.862,0.124,0,"Neurons","SEZ6L2"
"ENSG00000196712",0,2.0392972810631,0.975,0.608,0,"Neurons","NF1"
"ENSG00000144339",0,2.03862371324623,0.968,0.584,0,"Neurons","TMEFF2"
"ENSG00000258162",0,2.0368368620853,0.856,0.234,0,"Neurons",""
"ENSG00000163288",0,2.0341509743543,0.851,0.194,0,"Neurons","GABRB1"
"ENSG00000286215",0,2.03361775037924,0.563,0.028,0,"Neurons",""
"ENSG00000049618",0,2.03061278761706,0.99,0.695,0,"Neurons","ARID1B"
"ENSG00000014641",0,2.03051078915279,0.867,0.291,0,"Neurons","MDH1"
"ENSG00000073803",0,2.02892505077063,0.887,0.238,0,"Neurons","MAP3K13"
"ENSG00000067225",0,2.02867022052378,0.863,0.246,0,"Neurons","PKM"
"ENSG00000110318",0,2.02749686722267,0.887,0.155,0,"Neurons","CEP126"
"ENSG00000173611",0,2.02649968562734,0.75,0.157,0,"Neurons","SCAI"
"ENSG00000100678",0,2.02307428725666,0.842,0.066,0,"Neurons","SLC8A3"
"ENSG00000144893",0,2.02302915662202,0.85,0.233,0,"Neurons","MED12L"
"ENSG00000196220",0,2.01832995299001,0.948,0.333,0,"Neurons","SRGAP3"
"ENSG00000112699",0,2.01246216576211,0.874,0.189,0,"Neurons","GMDS"
"ENSG00000132670",0,2.01053102380594,0.942,0.487,0,"Neurons","PTPRA"
"ENSG00000151276",0,2.01029672447105,0.975,0.567,0,"Neurons","MAGI1"
"ENSG00000205485",0,2.0102215922913,0.93,0.348,0,"Neurons",NA
"ENSG00000144596",0,2.00972892253543,0.718,0.022,0,"Neurons","GRIP2"
"ENSG00000245534",0,2.00706460987085,0.802,0.174,0,"Neurons","RORA-AS1"
"ENSG00000123983",0,2.00688412234122,0.856,0.408,0,"Neurons","ACSL3"
"ENSG00000197381",0,2.00617698696939,0.838,0.058,0,"Neurons","ADARB1"
"ENSG00000113327",0,2.00549682981969,0.845,0.033,0,"Neurons","GABRG2"
"ENSG00000116793",0,2.0046039098685,0.856,0.084,0,"Neurons","PHTF1"
"ENSG00000225783",0,2.00414920653754,0.854,0.075,0,"Neurons","MIAT"
"ENSG00000178031",0,2.0007735000346,0.338,0.024,0,"Neurons","ADAMTSL1"
"ENSG00000259481",0,2.0004270302951,0.815,0.116,0,"Neurons",""
"ENSG00000165914",0,2.00038245326585,0.926,0.263,0,"Neurons","TTC7B"
"ENSG00000152092",0,2.00012910287775,0.924,0.219,0,"Neurons","ASTN1"
"ENSG00000153310",0,1.99824337155565,0.975,0.514,0,"Neurons","CYRIB"
"ENSG00000156564",0,1.99631440281413,0.858,0.061,0,"Neurons","LRFN2"
"ENSG00000198408",0,1.9961197610487,0.941,0.316,0,"Neurons","OGA"
"ENSG00000144451",0,1.99459599928666,0.904,0.22,0,"Neurons","SPAG16"
"ENSG00000123106",0,1.99429240795683,0.912,0.406,0,"Neurons","CCDC91"
"ENSG00000143924",0,1.99364312815274,0.899,0.189,0,"Neurons","EML4"
"ENSG00000182247",0,1.99347338455375,0.989,0.719,0,"Neurons","UBE2E2"
"ENSG00000112249",0,1.99308474847151,0.915,0.312,0,"Neurons","ASCC3"
"ENSG00000247828",0,1.99307590928052,0.968,0.468,0,"Neurons","TMEM161B-DT"
"ENSG00000102003",0,1.99163560850318,0.864,0.134,0,"Neurons","SYP"
"ENSG00000163596",0,1.99062293065789,0.904,0.206,0,"Neurons","ICA1L"
"ENSG00000155966",0,1.99012859129147,0.74,0.022,0,"Neurons","AFF2"
"ENSG00000120899",0,1.98596336156527,0.458,0.092,0,"Neurons","PTK2B"
"ENSG00000153823",0,1.98355294805568,0.841,0.2,0,"Neurons","PID1"
"ENSG00000143164",0,1.98343335864156,0.88,0.258,0,"Neurons","DCAF6"
"ENSG00000185946",0,1.98332931687204,0.954,0.374,0,"Neurons","RNPC3"
"ENSG00000182771",0,1.98327257475214,0.979,0.588,0,"Neurons","GRID1"
"ENSG00000099250",0,1.9826895089406,0.556,0.043,0,"Neurons","NRP1"
"ENSG00000100362",0,1.97456106780948,0.541,0.174,0,"Neurons","PVALB"
"ENSG00000069020",0,1.97271594258018,0.914,0.339,0,"Neurons","MAST4"
"ENSG00000170743",0,1.97242018090688,0.883,0.318,0,"Neurons","SYT9"
"ENSG00000109472",0,1.97116501071604,0.935,0.339,0,"Neurons","CPE"
"ENSG00000151466",0,1.96676261670337,0.9,0.279,0,"Neurons","SCLT1"
"ENSG00000159164",0,1.96609027402549,0.851,0.093,0,"Neurons","SV2A"
"ENSG00000113361",0,1.96540315530623,0.395,0.078,0,"Neurons","CDH6"
"ENSG00000197959",0,1.96522890694347,0.993,0.734,0,"Neurons","DNM3"
"ENSG00000104723",0,1.96203417411112,0.869,0.063,0,"Neurons","TUSC3"
"ENSG00000278540",0,1.96156285286783,0.934,0.415,0,"Neurons","ACACA"
"ENSG00000154310",0,1.96143670840321,0.974,0.527,0,"Neurons","TNIK"
"ENSG00000143776",0,1.96100619295203,0.991,0.689,0,"Neurons","CDC42BPA"
"ENSG00000145808",0,1.95857825606093,0.592,0.062,0,"Neurons","ADAMTS19"
"ENSG00000159733",0,1.95622449911609,0.874,0.123,0,"Neurons","ZFYVE28"
"ENSG00000198763",0,1.95416624408655,0.713,0.404,0,"Neurons","MT-ND2"
"ENSG00000009694",0,1.95377651791799,0.621,0.064,0,"Neurons","TENM1"
"ENSG00000250305",0,1.95260037764882,0.848,0.064,0,"Neurons","TRMT9B"
"ENSG00000183166",0,1.95212134927819,0.649,0.128,0,"Neurons","CALN1"
"ENSG00000115415",0,1.95206260814528,0.862,0.239,0,"Neurons","STAT1"
"ENSG00000177565",0,1.95152928993296,0.962,0.543,0,"Neurons","TBL1XR1"
"ENSG00000168843",0,1.94987604493439,0.714,0.096,0,"Neurons","FSTL5"
"ENSG00000107643",0,1.94781857411987,0.935,0.386,0,"Neurons","MAPK8"
"ENSG00000249806",0,1.94713162897656,0.491,0.037,0,"Neurons",""
"ENSG00000133424",0,1.94351437392843,0.871,0.313,0,"Neurons","LARGE1"
"ENSG00000169744",0,1.94320555771349,0.649,0.075,0,"Neurons","LDB2"
